,HCPID,orig.model,orig.alpha,orig.proc.temp,orig.decay,orig.decl.temp,alpha,proc.temp,proc.LL,decay,decl.temp,decl.LL,best.model,diff.LL
6012,124220_fnca,Procedural,0.7192309537148616,1.6001208418529254,,,0.7903093914277606,1.0381402330228797,-39.71439812767768,0.7022618194822651,4.999883209665638,-41.10059034185285,Procedural,1.3861922141751677
6013,124220_fnca,Procedural,0.09108906441675979,0.5930726467694984,,,0.06463882926055396,0.2457954572440797,-37.70810024714084,0.01000000007070841,2.021210751209798,-39.313657483581075,Procedural,1.6055572364402337
6014,124220_fnca,Procedural,1.433160528795817,1.8161872768109686,,,1.0600916618191008,1.374434500542854,-40.185160195098454,1.220312047449207,4.9999044335228,-41.97524984764868,Procedural,1.790089652550229
6015,124220_fnca,Procedural,0.9803837473457814,1.3254618658896258,,,0.8287537001783295,0.6494726662049699,-36.58589722438015,0.010000001390464353,1.7843742186206977,-42.63575432767403,Procedural,6.049857103293881
6016,124220_fnca,Procedural,1.2427702310544446,0.21107794200736119,,,1.0541615915792761,0.061680549081372084,-18.182181837742572,0.6216353525588484,1.652760754007148,-31.78301455492207,Procedural,13.600832717179497
6017,124220_fnca,Procedural,0.5954909780437437,0.6831373270250196,,,0.7770216029647696,1.106078654367902,-41.20474753505467,0.058299106885440564,4.999999996320468,-44.24309944086474,Procedural,3.0383519058100674
6018,124220_fnca,Procedural,1.7281947097743522,0.8324006141973321,,,1.766544701788834,0.5439274721538101,-17.11836412068278,0.31660138108244057,1.34413872208456,-38.80188795652665,Procedural,21.683523835843868
6019,124220_fnca,Procedural,1.2143187286009463,1.8096768802588392,,,0.6942152053808612,1.100665809751954,-41.55236043085451,0.010002371398348931,1.5618831605025791,-42.563938900628784,Procedural,1.0115784697742711
6020,124220_fnca,Declarative,,,1.7094516368745534,1.89188934350398,0.5406205343511474,1.1797299573308766,-43.005169657582954,0.5506496597538967,4.999978808002571,-43.91965874376836,Procedural,0.9144890861854051
6021,124220_fnca,Declarative,,,0.8533183689072563,0.9939179163943512,0.9443553683550744,1.001819388459435,-38.90659500500546,0.6945615620695893,4.999923144012979,-42.62109368162654,Procedural,3.7144986766210835
