,HCPID,ResponseSwitch,BlockType,TrialType,ans,bll,lf,ResponseSwitch_mean.m1,ResponseSwitch_std.m1,LL.m1,egs,alpha,r,ResponseSwitch_mean.m2,ResponseSwitch_std.m2,LL.m2,LL.diff,best_model
1003,163432_fnca,0.3333333333333333,MostlyReward,Neutral,0.4,0.65,0.1,0.3333333333333333,0.4729837698404021,-3.705610417870746,0.5,0.2,1,0.24,0.4285138983438291,-3.754567266496581,0.04895684862583494,m1
1000,163432_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.4,0.65,0.1,0.4066666666666667,0.4928572586509421,-3.705610417870746,0.5,0.2,1,0.34,0.4752957397962413,-3.754567266496581,0.04895684862583494,m1
1001,163432_fnca,0.375,MostlyPunishment,Punishment,0.4,0.65,0.1,0.346,0.4759312035478554,-3.705610417870746,0.5,0.2,1,0.342,0.4746169626775484,-3.754567266496581,0.04895684862583494,m1
915,163836_fnca,0.4375,MostlyReward,Reward,0.45,0.35,0.1,0.379,0.4853808758022863,-3.941580141517453,0.4,0.05,1,0.498,0.5002461856388776,-4.007318217924659,0.06573807640720641,m1
914,163836_fnca,0.2,MostlyReward,Punishment,0.45,0.35,0.1,0.388,0.4882720947936885,-3.941580141517453,0.4,0.05,1,0.488,0.5008587003846536,-4.007318217924659,0.06573807640720641,m1
910,163836_fnca,1.0,MostlyPunishment,Neutral,0.45,0.35,0.1,0.34,0.4752957397962413,-3.941580141517453,0.4,0.05,1,0.4133333333333333,0.494081300087543,-4.007318217924659,0.06573807640720641,m1
913,163836_fnca,0.3333333333333333,MostlyReward,Neutral,0.45,0.35,0.1,0.36,0.4816080447052688,-3.941580141517453,0.4,0.05,1,0.4066666666666667,0.4928572586509421,-4.007318217924659,0.06573807640720641,m1
911,163836_fnca,0.4705882352941176,MostlyPunishment,Punishment,0.45,0.35,0.1,0.384,0.4866012543970483,-3.941580141517453,0.4,0.05,1,0.518,0.499925920438145,-4.007318217924659,0.06573807640720641,m1
912,163836_fnca,0.75,MostlyPunishment,Reward,0.45,0.35,0.1,0.46,0.4993972270261878,-3.941580141517453,0.4,0.05,1,0.472,0.5002168204587683,-4.007318217924659,0.06573807640720641,m1
744,164030_fnca,0.3529411764705882,MostlyPunishment,Punishment,0.45,0.45,0.1,0.399,0.4899377909888549,-3.7204065208426655,0.35,0.15,1,0.44,0.4966353256129159,-3.7257226199147455,0.005316099072079972,m1
748,164030_fnca,0.5,MostlyReward,Reward,0.45,0.45,0.1,0.411,0.4922614359477296,-3.7204065208426655,0.35,0.15,1,0.379,0.4853808758022864,-3.7257226199147455,0.005316099072079972,m1
745,164030_fnca,0.25,MostlyPunishment,Reward,0.45,0.45,0.1,0.352,0.4785520329000504,-3.7204065208426655,0.35,0.15,1,0.216,0.4123397826860054,-3.7257226199147455,0.005316099072079972,m1
746,164030_fnca,1.0,MostlyReward,Neutral,0.45,0.45,0.1,0.3933333333333333,0.4901262221576524,-3.7204065208426655,0.35,0.15,1,0.2733333333333333,0.4471635688097741,-3.7257226199147455,0.005316099072079972,m1
747,164030_fnca,0.4,MostlyReward,Punishment,0.45,0.45,0.1,0.424,0.4951816023209144,-3.7204065208426655,0.35,0.15,1,0.408,0.4924490065949829,-3.7257226199147455,0.005316099072079972,m1
743,164030_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.45,0.45,0.1,0.4466666666666666,0.4988129084871181,-3.7204065208426655,0.35,0.15,1,0.2733333333333333,0.4471635688097741,-3.7257226199147455,0.005316099072079972,m1
370,164131_fnca,1.0,MostlyReward,Punishment,0.45,0.4,0.1,0.448,0.4982862195831888,-6.006272511407347,0.0,0.05,1,1.0,0.0,-4.868576772649671,-1.1376957387576754,m2
369,164131_fnca,1.0,MostlyReward,Neutral,0.45,0.4,0.1,0.3466666666666667,0.4775028256941119,-6.006272511407347,0.0,0.05,1,0.0,0.0,-4.868576772649671,-1.1376957387576754,m2
371,164131_fnca,1.0,MostlyReward,Reward,0.45,0.4,0.1,0.403,0.4907461989988633,-6.006272511407347,0.0,0.05,1,0.529,0.4994080580130922,-4.868576772649671,-1.1376957387576754,m2
367,164131_fnca,0.8666666666666667,MostlyPunishment,Punishment,0.45,0.4,0.1,0.443,0.4969889314642712,-6.006272511407347,0.0,0.05,1,0.85,0.3572500911513216,-4.868576772649671,-1.1376957387576754,m2
366,164131_fnca,0.5,MostlyPunishment,Neutral,0.45,0.4,0.1,0.4333333333333333,0.4971957154062618,-6.006272511407347,0.0,0.05,1,0.0,0.0,-4.868576772649671,-1.1376957387576754,m2
368,164131_fnca,1.0,MostlyPunishment,Reward,0.45,0.4,0.1,0.448,0.4982862195831891,-6.006272511407347,0.0,0.05,1,0.4,0.4908806936738161,-4.868576772649671,-1.1376957387576754,m2
903,164939_fnca,0.5625,MostlyReward,Reward,0.5,0.4,0.1,0.422,0.4941256521980618,-3.931075111924093,0.4,0.05,1,0.518,0.4999259204381441,-3.808235432524168,-0.12283967939992513,m2
899,164939_fnca,0.5294117647058824,MostlyPunishment,Punishment,0.5,0.4,0.1,0.425,0.4945903553645376,-3.931075111924093,0.4,0.05,1,0.539,0.4987261049190501,-3.808235432524168,-0.12283967939992513,m2
898,164939_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.5,0.4,0.1,0.36,0.4816080447052687,-3.931075111924093,0.4,0.05,1,0.3733333333333333,0.4853099288798357,-3.808235432524168,-0.12283967939992513,m2
900,164939_fnca,0.75,MostlyPunishment,Reward,0.5,0.4,0.1,0.452,0.4986890444477488,-3.931075111924093,0.4,0.05,1,0.512,0.5008587003846533,-3.808235432524168,-0.12283967939992513,m2
901,164939_fnca,0.6666666666666666,MostlyReward,Neutral,0.5,0.4,0.1,0.4066666666666667,0.4928572586509421,-3.931075111924093,0.4,0.05,1,0.48,0.5012735458661616,-3.808235432524168,-0.12283967939992513,m2
902,164939_fnca,0.4,MostlyReward,Punishment,0.5,0.4,0.1,0.484,0.5007464307928787,-3.931075111924093,0.4,0.05,1,0.488,0.5008587003846534,-3.808235432524168,-0.12283967939992513,m2
606,165032_fnca,0.4,MostlyPunishment,Punishment,0.45,0.65,0.1,0.426,0.4947411128749748,-3.784599320984112,0.5,0.15,1,0.459,0.4985655098054493,-3.7605856789509846,-0.02401364203312717,m2
608,165032_fnca,0.6666666666666666,MostlyReward,Neutral,0.45,0.65,0.1,0.4266666666666667,0.496249918995367,-3.784599320984112,0.5,0.15,1,0.34,0.4752957397962414,-3.7605856789509846,-0.02401364203312717,m2
609,165032_fnca,0.5,MostlyReward,Punishment,0.45,0.65,0.1,0.424,0.4951816023209147,-3.784599320984112,0.5,0.15,1,0.428,0.4957814002029004,-3.7605856789509846,-0.02401364203312717,m2
610,165032_fnca,0.5714285714285714,MostlyReward,Reward,0.45,0.65,0.1,0.417,0.4933095928059317,-3.784599320984112,0.5,0.15,1,0.395,0.4890953017707432,-3.7605856789509846,-0.02401364203312717,m2
605,165032_fnca,1.0,MostlyPunishment,Neutral,0.45,0.65,0.1,0.4,0.4915391523114243,-3.784599320984112,0.5,0.15,1,0.3733333333333333,0.4853099288798356,-3.7605856789509846,-0.02401364203312717,m2
607,165032_fnca,0.25,MostlyPunishment,Reward,0.45,0.65,0.1,0.4,0.490880693673816,-3.784599320984112,0.5,0.15,1,0.28,0.4498995871905382,-3.7605856789509846,-0.02401364203312717,m2
245,165234_fnca,0.5625,MostlyReward,Reward,0.45,0.2,0.1,0.403,0.4907461989988634,-3.855206999158223,0.45,0.15,1,0.409,0.4918952743836448,-3.848583894168157,-0.006623104990066242,m2
244,165234_fnca,0.2,MostlyReward,Punishment,0.45,0.2,0.1,0.364,0.4821138194863939,-3.855206999158223,0.45,0.15,1,0.424,0.4951816023209147,-3.848583894168157,-0.006623104990066242,m2
240,165234_fnca,1.0,MostlyPunishment,Neutral,0.45,0.2,0.1,0.3933333333333333,0.4901262221576524,-3.855206999158223,0.45,0.15,1,0.3733333333333333,0.4853099288798357,-3.848583894168157,-0.006623104990066242,m2
241,165234_fnca,0.5294117647058824,MostlyPunishment,Punishment,0.45,0.2,0.1,0.393,0.4886612219010116,-3.855206999158223,0.45,0.15,1,0.43,0.4953234754636058,-3.848583894168157,-0.006623104990066242,m2
242,165234_fnca,0.25,MostlyPunishment,Reward,0.45,0.2,0.1,0.368,0.4832287658662743,-3.855206999158223,0.45,0.15,1,0.276,0.44791350283743,-3.848583894168157,-0.006623104990066242,m2
243,165234_fnca,0.6666666666666666,MostlyReward,Neutral,0.45,0.2,0.1,0.4533333333333333,0.4994851935873327,-3.855206999158223,0.45,0.15,1,0.3466666666666667,0.4775028256941117,-3.848583894168157,-0.006623104990066242,m2
198,165840_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.5,0.35,0.1,0.4466666666666666,0.498812908487118,-4.0872374432828185,0.05,0.05,1,0.1,0.301005027940793,-3.740607197614948,-0.34663024566787026,m2
199,165840_fnca,0.7647058823529411,MostlyPunishment,Punishment,0.5,0.35,0.1,0.438,0.4963893657225167,-4.0872374432828185,0.05,0.05,1,0.703,0.4571651780264982,-3.740607197614948,-0.34663024566787026,m2
203,165840_fnca,0.4375,MostlyReward,Reward,0.5,0.35,0.1,0.423,0.4942826269608463,-4.0872374432828185,0.05,0.05,1,0.456,0.4983094543677775,-3.740607197614948,-0.34663024566787026,m2
200,165840_fnca,0.5,MostlyPunishment,Reward,0.5,0.35,0.1,0.448,0.4982862195831891,-4.0872374432828185,0.05,0.05,1,0.344,0.4759939927399273,-3.740607197614948,-0.34663024566787026,m2
201,165840_fnca,1.0,MostlyReward,Neutral,0.5,0.35,0.1,0.4333333333333333,0.4971957154062617,-4.0872374432828185,0.05,0.05,1,0.2533333333333333,0.4363771945558241,-3.740607197614948,-0.34663024566787026,m2
202,165840_fnca,0.8,MostlyReward,Punishment,0.5,0.35,0.1,0.492,0.5009388775450999,-4.0872374432828185,0.05,0.05,1,0.82,0.3849581419899276,-3.740607197614948,-0.34663024566787026,m2
571,166438_fnca,0.0,MostlyPunishment,Reward,0.2,0.4,0.1,0.212,0.4095447565657777,-3.8428736829799903,0.3,0.2,1,0.064,0.2452439159556318,-3.756449352364466,-0.08642433061552435,m2
570,166438_fnca,0.2941176470588235,MostlyPunishment,Punishment,0.2,0.4,0.1,0.283,0.4506818324651154,-3.8428736829799903,0.3,0.2,1,0.243,0.4291097005838194,-3.756449352364466,-0.08642433061552435,m2
569,166438_fnca,0.6666666666666666,MostlyPunishment,Neutral,0.2,0.4,0.1,0.2533333333333333,0.4363771945558242,-3.8428736829799903,0.3,0.2,1,0.2533333333333333,0.4363771945558241,-3.756449352364466,-0.08642433061552435,m2
573,166438_fnca,0.4,MostlyReward,Punishment,0.2,0.4,0.1,0.304,0.4609053427112329,-3.8428736829799903,0.3,0.2,1,0.28,0.4498995871905384,-3.756449352364466,-0.08642433061552435,m2
574,166438_fnca,0.2,MostlyReward,Reward,0.2,0.4,0.1,0.266,0.4420853304956402,-3.8428736829799903,0.3,0.2,1,0.238,0.4260722210348118,-3.756449352364466,-0.08642433061552435,m2
572,166438_fnca,0.0,MostlyReward,Neutral,0.2,0.4,0.1,0.2466666666666666,0.4325151456659351,-3.8428736829799903,0.3,0.2,1,0.1266666666666666,0.3337134298224269,-3.756449352364466,-0.08642433061552435,m2
1109,167036_fnca,0.5882352941176471,MostlyPunishment,Punishment,0.5,0.65,0.1,0.428,0.495036423974096,-3.907330565446305,0.5,0.05,1,0.543,0.4983968292429233,-3.804323190460495,-0.10300737498580981,m2
1113,167036_fnca,0.5,MostlyReward,Reward,0.5,0.65,0.1,0.415,0.492968577110162,-3.907330565446305,0.5,0.05,1,0.497,0.5002411830719673,-3.804323190460495,-0.10300737498580981,m2
1112,167036_fnca,0.4,MostlyReward,Punishment,0.5,0.65,0.1,0.384,0.4873335366087731,-3.907330565446305,0.5,0.05,1,0.476,0.5004255217424916,-3.804323190460495,-0.10300737498580981,m2
1111,167036_fnca,0.6666666666666666,MostlyReward,Neutral,0.5,0.65,0.1,0.3666666666666666,0.4835088009813248,-3.907330565446305,0.5,0.05,1,0.4866666666666667,0.5014966414959997,-3.804323190460495,-0.10300737498580981,m2
1110,167036_fnca,0.75,MostlyPunishment,Reward,0.5,0.65,0.1,0.464,0.4997027228712887,-3.907330565446305,0.5,0.05,1,0.512,0.5008587003846534,-3.804323190460495,-0.10300737498580981,m2
1108,167036_fnca,0.6666666666666666,MostlyPunishment,Neutral,0.5,0.65,0.1,0.44,0.49804988833968,-3.907330565446305,0.5,0.05,1,0.4,0.4915391523114243,-3.804323190460495,-0.10300737498580981,m2
154,167743_fnca,0.6,MostlyReward,Punishment,0.5,0.35,0.1,0.5,0.5010030100351264,-3.723176138642139,0.4,0.1,1,0.54,0.499397227026188,-3.7521016328933183,0.028925494251179185,m1
155,167743_fnca,0.3125,MostlyReward,Reward,0.5,0.35,0.1,0.39,0.4879939939570345,-3.723176138642139,0.4,0.1,1,0.45,0.4977426521283343,-3.7521016328933183,0.028925494251179185,m1
150,167743_fnca,0.6666666666666666,MostlyPunishment,Neutral,0.5,0.35,0.1,0.4,0.4915391523114242,-3.723176138642139,0.4,0.1,1,0.42,0.4952119741371963,-3.7521016328933183,0.028925494251179185,m1
151,167743_fnca,0.375,MostlyPunishment,Punishment,0.5,0.35,0.1,0.44,0.4966353256129155,-3.723176138642139,0.4,0.1,1,0.476,0.4996735671152456,-3.7521016328933183,0.028925494251179185,m1
152,167743_fnca,0.5,MostlyPunishment,Reward,0.5,0.35,0.1,0.444,0.4978508026374438,-3.723176138642139,0.4,0.1,1,0.428,0.4957814002029003,-3.7521016328933183,0.028925494251179185,m1
153,167743_fnca,0.5,MostlyReward,Neutral,0.5,0.35,0.1,0.4266666666666667,0.4962499189953669,-3.723176138642139,0.4,0.1,1,0.4066666666666667,0.4928572586509421,-3.7521016328933183,0.028925494251179185,m1
169,168139_fnca,0.1764705882352941,MostlyPunishment,Punishment,0.5,0.6,0.1,0.461,0.4987261049190505,-4.037400213627848,0.3,0.1,1,0.506,0.5002141683461337,-4.063892472242022,0.026492258614174702,m1
168,168139_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.5,0.6,0.1,0.42,0.4952119741371962,-4.037400213627848,0.3,0.1,1,0.2933333333333333,0.4568151589926266,-4.063892472242022,0.026492258614174702,m1
172,168139_fnca,0.8,MostlyReward,Punishment,0.5,0.6,0.1,0.516,0.5007464307928787,-4.037400213627848,0.3,0.1,1,0.568,0.4963481094787533,-4.063892472242022,0.026492258614174702,m1
171,168139_fnca,1.0,MostlyReward,Neutral,0.5,0.6,0.1,0.4733333333333333,0.5009610450724583,-4.037400213627848,0.3,0.1,1,0.3933333333333333,0.4901262221576524,-4.063892472242022,0.026492258614174702,m1
170,168139_fnca,0.5,MostlyPunishment,Reward,0.5,0.6,0.1,0.42,0.4945485954413499,-4.037400213627848,0.3,0.1,1,0.38,0.4863601389289173,-4.063892472242022,0.026492258614174702,m1
173,168139_fnca,0.3125,MostlyReward,Reward,0.5,0.6,0.1,0.423,0.4942826269608462,-4.037400213627848,0.3,0.1,1,0.437,0.4962633144584406,-4.063892472242022,0.026492258614174702,m1
291,168341_fnca,0.6666666666666666,MostlyReward,Neutral,0.5,0.65,0.1,0.48,0.5012735458661617,-3.859307789435089,0.35,0.1,1,0.38,0.487012533774739,-3.974375070164816,0.11506728072972683,m1
288,168341_fnca,0.0,MostlyPunishment,Neutral,0.5,0.65,0.1,0.44,0.49804988833968,-3.859307789435089,0.35,0.1,1,0.3066666666666666,0.4626545331046019,-3.974375070164816,0.11506728072972683,m1
289,168341_fnca,0.5882352941176471,MostlyPunishment,Punishment,0.5,0.65,0.1,0.428,0.495036423974096,-3.859307789435089,0.35,0.1,1,0.524,0.4996735671152454,-3.974375070164816,0.11506728072972683,m1
290,168341_fnca,0.5,MostlyPunishment,Reward,0.5,0.65,0.1,0.476,0.5004255217424917,-3.859307789435089,0.35,0.1,1,0.372,0.4843079772907629,-3.974375070164816,0.11506728072972683,m1
292,168341_fnca,0.2,MostlyReward,Punishment,0.5,0.65,0.1,0.404,0.491681811760476,-3.859307789435089,0.35,0.1,1,0.5,0.5010030100351264,-3.974375070164816,0.11506728072972683,m1
293,168341_fnca,0.25,MostlyReward,Reward,0.5,0.65,0.1,0.395,0.4890953017707428,-3.859307789435089,0.35,0.1,1,0.444,0.4971027168615266,-3.974375070164816,0.11506728072972683,m1
214,169141_fnca,0.6,MostlyReward,Punishment,0.3,0.2,0.1,0.352,0.4785520329000502,-4.165378553173618,0.35,0.2,1,0.336,0.4732863826479692,-4.081970216340365,-0.08340833683325233,m2
211,169141_fnca,0.0588235294117647,MostlyPunishment,Punishment,0.3,0.2,0.1,0.297,0.4571651780264984,-4.165378553173618,0.35,0.2,1,0.279,0.4487319471135972,-4.081970216340365,-0.08340833683325233,m2
212,169141_fnca,0.0,MostlyPunishment,Reward,0.3,0.2,0.1,0.268,0.4438061011541941,-4.165378553173618,0.35,0.2,1,0.096,0.2951821981767902,-4.081970216340365,-0.08340833683325233,m2
213,169141_fnca,0.6666666666666666,MostlyReward,Neutral,0.3,0.2,0.1,0.3333333333333333,0.4729837698404021,-4.165378553173618,0.35,0.2,1,0.2066666666666666,0.4062707575147798,-4.081970216340365,-0.08340833683325233,m2
215,169141_fnca,0.4375,MostlyReward,Reward,0.3,0.2,0.1,0.311,0.4631344227041359,-4.165378553173618,0.35,0.2,1,0.264,0.441019839121211,-4.081970216340365,-0.08340833683325233,m2
210,169141_fnca,0.0,MostlyPunishment,Neutral,0.3,0.2,0.1,0.3866666666666666,0.4886176455874454,-4.165378553173618,0.35,0.2,1,0.28,0.4505030745003059,-4.081970216340365,-0.08340833683325233,m2
851,169343_fnca,0.6470588235294118,MostlyPunishment,Punishment,0.5,0.55,0.1,0.433,0.4957385972029583,-3.816476277311478,0.3,0.05,1,0.553,0.4974318430081034,-3.70377274410853,-0.11270353320294779,m2
852,169343_fnca,0.5,MostlyPunishment,Reward,0.5,0.55,0.1,0.452,0.4986890444477487,-3.816476277311478,0.3,0.05,1,0.48,0.50060204717775,-3.70377274410853,-0.11270353320294779,m2
855,169343_fnca,0.4375,MostlyReward,Reward,0.5,0.55,0.1,0.413,0.4926191974270529,-3.816476277311478,0.3,0.05,1,0.486,0.5000540511325289,-3.70377274410853,-0.11270353320294779,m2
854,169343_fnca,0.6,MostlyReward,Punishment,0.5,0.55,0.1,0.456,0.4990593561530084,-3.816476277311478,0.3,0.05,1,0.552,0.4982862195831889,-3.70377274410853,-0.11270353320294779,m2
853,169343_fnca,0.3333333333333333,MostlyReward,Neutral,0.5,0.55,0.1,0.4333333333333333,0.4971957154062618,-3.816476277311478,0.3,0.05,1,0.4266666666666667,0.4962499189953669,-3.70377274410853,-0.11270353320294779,m2
850,169343_fnca,1.0,MostlyPunishment,Neutral,0.5,0.55,0.1,0.38,0.487012533774739,-3.816476277311478,0.3,0.05,1,0.34,0.4752957397962413,-3.70377274410853,-0.11270353320294779,m2
588,169444_fnca,0.5294117647058824,MostlyPunishment,Punishment,0.5,0.75,0.1,0.461,0.4987261049190508,-3.743633685711978,0.35,0.05,1,0.538,0.4988033728883604,-3.6792869731880353,-0.06434671252394253,m2
592,169444_fnca,0.5,MostlyReward,Reward,0.5,0.75,0.1,0.411,0.4922614359477301,-3.743633685711978,0.35,0.05,1,0.509,0.5001691405606401,-3.6792869731880353,-0.06434671252394253,m2
591,169444_fnca,0.6,MostlyReward,Punishment,0.5,0.75,0.1,0.468,0.4999759030337941,-3.743633685711978,0.35,0.05,1,0.576,0.4951816023209145,-3.6792869731880353,-0.06434671252394253,m2
589,169444_fnca,0.5,MostlyPunishment,Reward,0.5,0.75,0.1,0.44,0.4973827080156002,-3.743633685711978,0.35,0.05,1,0.468,0.4999759030337938,-3.6792869731880353,-0.06434671252394253,m2
587,169444_fnca,0.6666666666666666,MostlyPunishment,Neutral,0.5,0.75,0.1,0.4266666666666667,0.4962499189953669,-3.743633685711978,0.35,0.05,1,0.3533333333333333,0.4796064755241042,-3.6792869731880353,-0.06434671252394253,m2
590,169444_fnca,0.6666666666666666,MostlyReward,Neutral,0.5,0.75,0.1,0.48,0.5012735458661617,-3.743633685711978,0.35,0.05,1,0.4133333333333333,0.4940813000875433,-3.6792869731880353,-0.06434671252394253,m2
286,170934_fnca,0.4,MostlyReward,Punishment,0.4,0.25,0.1,0.392,0.4891760140182297,-3.723290585057145,0.5,0.1,1,0.468,0.4999759030337939,-3.756019455694277,0.03272887063713226,m1
285,170934_fnca,0.6666666666666666,MostlyReward,Neutral,0.4,0.25,0.1,0.4333333333333333,0.4971957154062618,-3.723290585057145,0.5,0.1,1,0.4133333333333333,0.4940813000875431,-3.756019455694277,0.03272887063713226,m1
284,170934_fnca,0.5,MostlyPunishment,Reward,0.4,0.25,0.1,0.404,0.4916818117604761,-3.723290585057145,0.5,0.1,1,0.412,0.4931824364904436,-3.756019455694277,0.03272887063713226,m1
283,170934_fnca,0.5294117647058824,MostlyPunishment,Punishment,0.4,0.25,0.1,0.438,0.4963893657225167,-3.723290585057145,0.5,0.1,1,0.508,0.5001861515337925,-3.756019455694277,0.03272887063713226,m1
282,170934_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.4,0.25,0.1,0.42,0.4952119741371962,-3.723290585057145,0.5,0.1,1,0.3666666666666666,0.4835088009813246,-3.756019455694277,0.03272887063713226,m1
287,170934_fnca,0.3125,MostlyReward,Reward,0.4,0.25,0.1,0.386,0.4870741640050737,-3.723290585057145,0.5,0.1,1,0.477,0.4997206426802084,-3.756019455694277,0.03272887063713226,m1
968,171431_fnca,0.8,MostlyReward,Punishment,0.5,0.35,0.1,0.46,0.4993972270261877,-3.989149020398215,0.15,0.05,1,0.692,0.4625926586874093,-3.745897382810478,-0.24325163758773716,m2
967,171431_fnca,0.6666666666666666,MostlyReward,Neutral,0.5,0.35,0.1,0.42,0.4952119741371964,-3.989149020398215,0.15,0.05,1,0.3866666666666666,0.4886176455874453,-3.745897382810478,-0.24325163758773716,m2
966,171431_fnca,0.25,MostlyPunishment,Reward,0.5,0.35,0.1,0.428,0.4957814002029004,-3.989149020398215,0.15,0.05,1,0.348,0.4772915554623428,-3.745897382810478,-0.24325163758773716,m2
965,171431_fnca,0.4666666666666667,MostlyPunishment,Punishment,0.5,0.35,0.1,0.424,0.4944375273666719,-3.989149020398215,0.15,0.05,1,0.57,0.4953234754636058,-3.745897382810478,-0.24325163758773716,m2
969,171431_fnca,0.5,MostlyReward,Reward,0.5,0.35,0.1,0.419,0.4936422618482766,-3.989149020398215,0.15,0.05,1,0.505,0.5002251745216598,-3.745897382810478,-0.24325163758773716,m2
964,171431_fnca,0.5,MostlyPunishment,Neutral,0.5,0.35,0.1,0.4133333333333333,0.4940813000875432,-3.989149020398215,0.15,0.05,1,0.2733333333333333,0.4471635688097741,-3.745897382810478,-0.24325163758773716,m2
357,171633_fnca,0.3333333333333333,MostlyReward,Neutral,0.5,0.5,0.1,0.4,0.4915391523114243,-3.7909641872910926,0.5,0.05,1,0.54,0.5000671095902625,-3.839039997165119,0.048075809874026376,m1
354,171633_fnca,0.0,MostlyPunishment,Neutral,0.5,0.5,0.1,0.44,0.49804988833968,-3.7909641872910926,0.5,0.05,1,0.4,0.4915391523114245,-3.839039997165119,0.048075809874026376,m1
355,171633_fnca,0.2352941176470588,MostlyPunishment,Punishment,0.5,0.5,0.1,0.397,0.4895208173618671,-3.7909641872910926,0.5,0.05,1,0.518,0.4999259204381444,-3.839039997165119,0.048075809874026376,m1
356,171633_fnca,0.5,MostlyPunishment,Reward,0.5,0.5,0.1,0.392,0.4891760140182296,-3.7909641872910926,0.5,0.05,1,0.492,0.5009388775451,-3.839039997165119,0.048075809874026376,m1
358,171633_fnca,0.6,MostlyReward,Punishment,0.5,0.5,0.1,0.48,0.5006020471777499,-3.7909641872910926,0.5,0.05,1,0.56,0.4973827080156002,-3.839039997165119,0.048075809874026376,m1
359,171633_fnca,0.5,MostlyReward,Reward,0.5,0.5,0.1,0.439,0.4965133689293023,-3.7909641872910926,0.5,0.05,1,0.504,0.5002341793942455,-3.839039997165119,0.048075809874026376,m1
14,172029_fnca,0.0,MostlyPunishment,Reward,0.5,0.7,0.1,0.336,0.4732863826479693,-4.28148537230042,0.1,0.1,1,0.168,0.3746162695313572,-3.936428891503909,-0.34505648079651063,m2
13,172029_fnca,0.5294117647058824,MostlyPunishment,Punishment,0.5,0.7,0.1,0.398,0.4897303705467282,-4.28148537230042,0.1,0.1,1,0.559,0.4967552372806613,-3.936428891503909,-0.34505648079651063,m2
12,172029_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.5,0.7,0.1,0.3733333333333333,0.4853099288798357,-4.28148537230042,0.1,0.1,1,0.14,0.3481494703303096,-3.936428891503909,-0.34505648079651063,m2
17,172029_fnca,0.5,MostlyReward,Reward,0.5,0.7,0.1,0.35,0.4772082645216108,-4.28148537230042,0.1,0.1,1,0.337,0.4729214043101185,-3.936428891503909,-0.34505648079651063,m2
15,172029_fnca,0.6666666666666666,MostlyReward,Neutral,0.5,0.7,0.1,0.42,0.4952119741371962,-4.28148537230042,0.1,0.1,1,0.24,0.4285138983438291,-3.936428891503909,-0.34505648079651063,m2
16,172029_fnca,0.8,MostlyReward,Punishment,0.5,0.7,0.1,0.436,0.4968818433642551,-4.28148537230042,0.1,0.1,1,0.58,0.49454859544135,-3.936428891503909,-0.34505648079651063,m2
54,172130_fnca,0.6666666666666666,MostlyPunishment,Neutral,0.5,0.5,0.1,0.3733333333333333,0.4853099288798357,-4.293395078283566,0.5,0.05,1,0.46,0.5000671095902627,-4.282078805200399,-0.011316273083166628,m2
55,172130_fnca,0.3529411764705882,MostlyPunishment,Punishment,0.5,0.5,0.1,0.446,0.4973241712719495,-4.293395078283566,0.5,0.05,1,0.52,0.4998498272980095,-4.282078805200399,-0.011316273083166628,m2
56,172130_fnca,1.0,MostlyPunishment,Reward,0.5,0.5,0.1,0.472,0.500216820458768,-4.293395078283566,0.5,0.05,1,0.496,0.5009869776822836,-4.282078805200399,-0.011316273083166628,m2
57,172130_fnca,1.0,MostlyReward,Neutral,0.5,0.5,0.1,0.56,0.49804988833968,-4.293395078283566,0.5,0.05,1,0.4533333333333333,0.4994851935873328,-4.282078805200399,-0.011316273083166628,m2
59,172130_fnca,0.5625,MostlyReward,Reward,0.5,0.5,0.1,0.422,0.494125652198062,-4.293395078283566,0.5,0.05,1,0.486,0.5000540511325292,-4.282078805200399,-0.011316273083166628,m2
58,172130_fnca,0.4,MostlyReward,Punishment,0.5,0.5,0.1,0.436,0.4968818433642551,-4.293395078283566,0.5,0.05,1,0.528,0.5002168204587681,-4.282078805200399,-0.011316273083166628,m2
1159,172332_fnca,1.0,MostlyReward,Neutral,0.5,0.35,0.1,0.4,0.4915391523114242,-3.7720194724063294,0.45,0.1,1,0.38,0.4870125337747389,-3.8596228938522175,0.08760342144588806,m1
1161,172332_fnca,0.375,MostlyReward,Reward,0.5,0.35,0.1,0.359,0.4799472360055316,-3.7720194724063294,0.45,0.1,1,0.485,0.5000250243988043,-3.8596228938522175,0.08760342144588806,m1
1160,172332_fnca,0.6,MostlyReward,Punishment,0.5,0.35,0.1,0.528,0.5002168204587681,-3.7720194724063294,0.45,0.1,1,0.532,0.4999759030337939,-3.8596228938522175,0.08760342144588806,m1
1157,172332_fnca,0.2352941176470588,MostlyPunishment,Punishment,0.5,0.35,0.1,0.404,0.4909429956981004,-3.7720194724063294,0.45,0.1,1,0.49,0.50015012761185,-3.8596228938522175,0.08760342144588806,m1
